Lily Tasty Fast Food,New Delhi,58- Indra Vihar- Mukherjee Nagar- New Delhi,North Eastern- North Indian- Chinese,600,No,No,No,No,2.9,Average,26
Maa Vaishno Dinesh Dhaba,New Delhi,B-5- Ansal Building- Mukherjee Nagar- New Delhi,North Indian,600,No,No,No,No,3.2,Average,13
Madras Cafe,New Delhi,B4 Ansal Building- Mukherjee Nagar- New Delhi,South Indian- Chinese,650,No,Yes,No,No,2.7,Average,9
NIK's Chicken Corner,New Delhi,G 88- Vardhman Central Mall- Nehru Vihar- Mukherjee Nagar- New Delhi,North Indian,650,No,No,No,No,3,Average,21
Om Shanti Foods,New Delhi,G-23- Vardhman Central Mall- Mukherjee Nagar- New Delhi,North Indian,900,Yes,No,No,No,3.1,Average,17
Panj Tara,New Delhi,A-17- Behind Batra Cinema Complex- Mukherjee Nagar- New Delhi,North Indian,900,Yes,No,No,No,3.3,Average,32
Pasta Pizza & Roll Hut,New Delhi,4/10- Indra Vikas Colony- Nirankari Bhavan- Mukherjee Nagar- New Delhi,Italian- Fast Food,200,No,No,No,No,2.9,Average,6
Pheva Tandooris,New Delhi,Batra Complex- Near UCO Bank- Mukherjee Nagar,North Indian- Chinese,600,No,Yes,No,No,2.5,Average,70
Punjabi Delight,New Delhi,863- Gandhi Nagar Road- Near Batra Cinema- Mukherjee Nagar- New Delhi,North Indian,400,No,No,No,No,2.8,Average,6
Punjabi Parantha Station and Punjabi Thali,New Delhi,Behind Batra Cinema- Mukherjee Nagar- New Delhi,North Indian,1000,Yes,No,No,No,3,Average,5
Punjabi Paratha Station,New Delhi,Near ICICI Bank- Mukherjee Nagar- New Delhi,North Indian,150,No,No,No,No,3.5,Good,32
Raja Rasoi,New Delhi,Vardhman Central Mall- Nehru Vihar- Mukherjee Nagar- New Delhi,North Indian,200,No,No,No,No,3.5,Good,64
Rollacious,New Delhi,834- Mukherjee Nagar- New Delhi,Fast Food,600,No,No,No,No,0,Not rated,3
Singh Chicken,New Delhi,Opposite Batra Cinema- Nehru Vihar- Mukherjee Nagar- New Delhi,North Indian,350,No,No,No,No,0,Not rated,2
Special Tea Point,New Delhi,Ground Floor- Vardhman Central Mall- Nehru Vihar- Mukherjee Nagar- New Delhi,Street Food- North Indian,500,No,No,No,No,0,Not rated,3
Spl. Flavour Sodas & Fruit shakes,New Delhi,318- Bhai Parmanand Colony- Mukherjee Nagar- New Delhi,Juices,400,No,Yes,No,No,0,Not rated,3
Student Corner,New Delhi,G-94- Vardhman Central Mall- Nehru Vihar- Mukherjee Nagar- New Delhi,Fast Food,350,No,No,No,No,0,Not rated,3
Taneja Corner,New Delhi,Vardhman Central Mall- Nehru Vihar- Mukherjee Nagar- New Delhi,North Indian,700,No,No,No,No,0,Not rated,2
Taste Zone,New Delhi,Opposite Vardhman Central Mall- Nehru Vihar- Mukherjee Nagar- New Delhi,North Indian,400,No,No,No,No,0,Not rated,3
Tea Point,New Delhi,Opposite Batra Cinema Complex- Mukherjee Nagar,Beverages- Fast Food,1000,No,Yes,Yes,No,2.4,Poor,23
West Bangal Kolkata Hot Kathi Rolls,New Delhi,Shop 6- Near Batra Cinema- Mukherjee Nagar- New Delhi,Fast Food,300,No,No,No,No,2.4,Poor,18
Asli Alam Muradabadi Biryani Centre,New Delhi,208- Dr Kapoor Wali Gali- Munirka- New Delhi,Biryani,400,No,Yes,No,No,2.4,Poor,26
Cafe Rasoi,New Delhi,Shop 7&8- Rama Market- Munirka Village- Munirka- New Delhi,North Indian,400,No,No,No,No,3,Average,4
Chinese Food,New Delhi,92/G1- Ground Floor- Outer Ring Road- Pratap Market- Munirka- New Delhi,Fast Food- Street Food- Chinese,400,No,No,No,No,2.9,Average,6
Green Chick Chop,New Delhi,Shop 9- Shopping Complex- DDA Marg- Near Canara Bank- Munirka- New Delhi,Raw Meats- North Indian- Fast Food,1000,Yes,No,No,No,2.9,Average,5
Hasty Tasty,New Delhi,DDA Flats- Super Bazar- Munirka- New Delhi,Chinese- Fast Food,500,No,No,No,No,2.8,Average,10
Hunter's Kitchen,New Delhi,253- B-1- Ground Floor- Behind Multi Level Parking- Rama Market- Munirka Village- Munirka- New Delhi,North Eastern- North Indian,500,No,No,No,No,3,Average,4
Manahang Restaurant,New Delhi,230-B- Munirka- New Delhi,Chinese- North Indian,350,No,No,No,No,3.2,Average,12
Mezbaan Restaurant,New Delhi,383/1-B- Mir Singh Complex- Munirka- New Delhi,North Indian- Mughlai- Chinese,650,No,Yes,No,No,2.9,Average,4
Moon Light Sweets,New Delhi,Shop 1-A- Shopping Centre 2- DDA Flats- Munirka- New Delhi,Mithai- Street Food,450,No,Yes,No,No,3.3,Average,14
North East Castle,New Delhi,Shop 7- Capital Court- Munirka- New Delhi,Cafe,300,No,No,No,No,2.9,Average,4
Pizza Point,New Delhi,Baba Gang Nath Market- Munirka- New Delhi,Fast Food- Pizza,350,No,No,No,No,2.7,Average,36
Roll Point,New Delhi,551- Munirka- New Delhi,Fast Food,500,No,No,No,No,3.5,Good,28
Sanjha Tandoor,New Delhi,Shop 2- DDA Shopping Complex- Phase II- Munirka- New Delhi,North Indian- Mughlai,600,No,Yes,No,No,3.4,Average,256
Sayyam,New Delhi,209-B- Baba Ganga Nath Market- Munirka- New Delhi,Chinese,400,No,No,No,No,0,Not rated,0
Shiv Bhojnalaya,New Delhi,92-G/1- Partap Market- Munirka- New Delhi,South Indian- North Indian- Fast Food,300,No,No,No,No,0,Not rated,0
Subway,New Delhi,250-B/2- Opposite Vasant Vihar Bus Depot- Munirka- New Delhi,American- Fast Food- Salad- Healthy Food,250,No,No,No,No,0,Not rated,0
Take Away,New Delhi,551-A- Munirka- New Delhi,Chinese,350,No,No,No,No,0,Not rated,0
Vedanta's,New Delhi,209-B/3- SS Rathi Complex- BGN Market- Munirka- New Delhi,North Indian- Chinese,400,No,No,No,No,0,Not rated,0
Asian Chopstick,New Delhi,Shop 2- 352-D- Gym Building- Munirka- New Delhi,Chinese- Thai,450,No,No,No,No,0,Not rated,0
Chinese Delights,New Delhi,12- DDA Commercial Complex- Munirka- New Delhi,Chinese- North Indian,400,No,No,No,No,0,Not rated,1
Dezertfox,New Delhi,Ko352/E15-  Village- Munirka- New Delhi,Bakery- Desserts,400,No,No,No,No,0,Not rated,2
Aggarwal Sweets,New Delhi,Munirka Shopping Complex- Behind Multilevel Parking- Munirka- New Delhi,Mithai- Street Food,200,No,No,No,No,0,Not rated,0
Aggarwal Sweets,New Delhi,Shop 1- Main Rama Market- Munirka- New Delhi,Mithai- Street Food,250,No,No,No,No,0,Not rated,0
Al Meraj Chicken Shop,New Delhi,249- Rama Market- Munirka Village- Munirka- New Delhi,Awadhi- Mughlai,300,No,No,No,No,0,Not rated,1
Chinese Food Corner,New Delhi,179- Near Jain Sweet- Munirka- New Delhi,Chinese- North Indian,600,No,No,No,No,0,Not rated,0
Creative Food House,New Delhi,249- Rama Market- Munirka Village- Munirka- New Delhi,Continental- Chinese- North Indian,500,No,No,No,No,0,Not rated,1
D.A.A.,New Delhi,236- Munirka Village Baburam Chowk- Munirka- New Delhi,Chinese,500,No,No,No,No,0,Not rated,0
Dee Cake Shop,New Delhi,336- Munirka- New Delhi,Bakery,150,No,No,No,No,0,Not rated,0
Jaca Restaurant,New Delhi,212-A- Six-Ten Building- Munirka- New Delhi,North Indian- Chinese,100,No,No,No,No,0,Not rated,2
King Of Roll,New Delhi,Dr. Kapoor Wali Gali- Munirka- New Delhi,Fast Food,150,No,No,No,No,0,Not rated,1
Kirti Food Plaza,New Delhi,C-249- Rama Market- Munirka- New Delhi,North Indian,150,No,No,No,No,0,Not rated,0
KT's Shik-Shack,New Delhi,F-92- Hanuman Market- Munirka- New Delhi,Street Food,550,No,No,No,No,0,Not rated,2
Namaste Restaurant,New Delhi,Dr Kapoorwali Gali- Munirka- New Delhi,Chinese,400,No,No,No,No,0,Not rated,0
Nishaj Chicken Corner,New Delhi,Shop 138- Dr. Kapoor Wali Gali- Munirka- New Delhi,North Indian,700,No,No,No,No,3.3,Average,32
Royal Bakery,New Delhi,F- 92- Hanuman Market- Munirka- New Delhi,Bakery- Desserts,600,No,No,No,No,3.2,Average,8
S.R. Bakers,New Delhi,Shop 210- Munirka Village- Munirka- New Delhi,Bakery,400,No,Yes,No,No,2.7,Average,15
Shahi Muradabadi,New Delhi,247/A- Rama Market- Munirka- New Delhi,Mughlai,400,No,Yes,No,No,3.5,Good,40
Shree Vinayaga Restaurant,New Delhi,K-92- Bank Street- Munirka- New Delhi,South Indian,150,No,No,No,No,0,Not rated,0
The Cake Basket,New Delhi,Rama Shopno.4 Market Munirka- Munirka- New Delhi,Bakery,150,No,No,No,No,0,Not rated,0
The Pure Kitchen,New Delhi,Near Pal Dairy- Opposite JNU- Munirka Vihar- Munirka- New Delhi,Chinese- Continental- North Indian,800,No,Yes,No,No,0,Not rated,3
The Yolmo Kitchen,New Delhi,Rama Market- Near Slice of Italy- Munirka- New Delhi,Chinese,400,No,No,No,No,3,Average,4
Zawlbuk,New Delhi,212- Munirka- New Delhi,Tibetan,300,No,No,No,No,0,Not rated,2
Anupam Restaurant,New Delhi,205-F- Main Road- Furniture Market- Munirka- New Delhi,North Indian- Chinese,300,No,Yes,No,No,0,Not rated,0
Bobby Di Punjabi Rasoi,New Delhi,22- Near Health Centre- Najafgarh- New Delhi,North Indian,400,No,No,No,No,0,Not rated,0
Aditya Da Vaishno Dhaba,New Delhi,Arjun Park- Near Metro Pillar 58- Najafgarh- New Delhi,North Indian,200,No,No,No,No,0,Not rated,0
Aggarwal Bikaner Sweets,New Delhi,Gurgaon Road- Near Aggarwal Medicos- Najafgarh- New Delhi,Mithai,300,No,No,No,No,0,Not rated,0
Aggarwal Sweet Centre,New Delhi,1675- Chhawla Bus Stand- Mittal Market- Najafgarh- New Delhi,Mithai,450,No,No,No,No,0,Not rated,0
Anjel China & Tibetian Food,New Delhi,Chawla Gurgaon Road- Najafgarh- New Delhi,Tibetan- Chinese,300,No,No,No,No,0,Not rated,2
Annpurna Rasoi,New Delhi,Rz-11/12- Najafgarh Nagloi Road- Najafgarh- New Delhi,North Indian- Fast Food,250,No,No,No,No,0,Not rated,0
Apni Rasoi,New Delhi,Plot 2- Shyam Enclave- Main Goyla Road- Deen Pur- Najafgarh- New Delhi,Mughlai- North Indian,600,No,Yes,No,No,3.4,Average,17
Bajrang Misthan Bhawan,New Delhi,Main Paprawat Road- Najafgarh- New Delhi,Mithai,1100,Yes,Yes,No,No,3.3,Average,8
Bake Town,New Delhi,A-9- Laxmi Garden- Tuda Mandi- Najafgarh- New Delhi,Bakery- Chinese,700,No,Yes,No,No,2.9,Average,27
Bikaner Sweets & Restaurant,New Delhi,Near Khaira Mod- Bahadurgarh Road- Najafgarh- New Delhi,Mithai- South Indian- Street Food,600,No,Yes,No,No,3,Average,13
Brown Town Bakers,New Delhi,RZ-20-21- Old Roshan Pura- Parawat Road- Near Post Office- Chawla Stand- Najafgarh- New Delhi,Desserts- Fast Food,500,No,Yes,No,No,3.3,Average,15
Captain Food Factory,New Delhi,1620-B/2 Opposite HDFC Bank- Thana Road-Najafgarh- New Delhi,Chinese,800,No,Yes,No,No,2.7,Average,53
Cheffron Bakery,New Delhi,B-26- Gopal Nagar- Main Dhansa Road- Najafgarh- New Delhi,Bakery,850,Yes,No,No,No,3.6,Good,169
Chicken Darwar,New Delhi,CRPF Camp- Najafgarh- New Delhi,Fast Food- Mughlai,900,No,No,No,No,3.9,Good,25
Chili's Treat,New Delhi,1247- 1/4 Thana Road- Opposite Oriental Bank of Commerce- Najafgarh- New Delhi,North Indian- Chinese,300,No,Yes,No,No,0,Not rated,0
Chilli Tadka,New Delhi,Laxmi Vatika- Nagloi Road- Jal Vihar Bus Stand- Najafgarh- New Delhi,Chinese- Fast Food,250,No,No,No,No,0,Not rated,0
Chinese Food Point,New Delhi,Opposite BDO Office- Gurgaon Road- Roshan Pura- Najafgarh- New Delhi,Chinese,200,No,Yes,No,No,0,Not rated,3
Chinese Temptation,New Delhi,Near Delhi Gate- Najafgarh- New Delhi,Chinese- Fast Food,550,No,No,No,No,0,Not rated,2
Dana Pani,New Delhi,Gemini Park- Near Metro Pillar 63- Najafgarh- New Delhi,North Indian,900,Yes,No,No,No,3.3,Average,88
Dev Sweets & Restaurant,New Delhi,Main Goyla- Deenpur Road- Near 25 Feet Road- Shyam Vihar- Najafgarh- New Delhi,North Indian- Chinese- South Indian,1800,Yes,No,No,No,3.3,Average,563
Dilli Darbar Chicken Point,New Delhi,Deenpur Gurgaon- Najafgarh- New Delhi,Mughlai,800,No,Yes,No,No,3.4,Average,1022
Food Point and Sweets Corner,New Delhi,Near Tura Mandi- Old Kakrola Road- Najafgarh- New Delhi,South Indian- Fast Food- North Indian- Chinese,600,No,No,No,No,2.7,Average,235
Green Chick Chop,New Delhi,RZ 4- Pillar 31- Roshanpura- Gurgaon Road- Najafgarh- New Delhi,Raw Meats- North Indian- Fast Food,1400,Yes,Yes,No,No,3.3,Average,586
Grover Burfee & Cakes,New Delhi,301/1- Gaushala Road- Navada Bazar- Najafgarh- New Delhi,Bakery- Chinese,1200,Yes,No,No,No,4.7,Excellent,69
Hans's Planet-F,New Delhi,Gurgaon Road- Near Aggarwal Medicos- Najafgarh- New Delhi,Chinese- Fast Food- North Indian,1500,Yes,No,No,No,4.8,Excellent,245
Hotel Delhi 43,New Delhi,Nagloi- Near Nirmal Vihar- Najafgarh- New Delhi,North Indian,1500,Yes,No,No,No,4.8,Excellent,1478
Kanhaiya Fast Food,New Delhi,Shop 21- Bhagat Singh Market- Najafgarh- New Delhi,Chinese- Fast Food,2000,Yes,Yes,No,No,3.9,Good,1365
Karol Bagh Ke Chhole Bhature,New Delhi,Opposite Peer Baba- Gurgaon Road- Roshan Pura- Najafgarh- New Delhi,North Indian,1400,Yes,No,No,No,3.5,Good,134
King's Food,New Delhi,Plot 2-A- Gopal Nagar Extension- Near Goodwil School- Surakhpur Road- Najafgarh- New Delhi,Chinese,550,No,Yes,No,No,3.8,Good,966
Lamba Sweets Corner,New Delhi,Khaira Mod- Najafgarh- New Delhi,Mithai- Street Food,1500,Yes,Yes,No,No,3.5,Good,429
Laxmi Food Corner,New Delhi,Opposite BSES Office Najafgarh- Najafgarh- New Delhi,Fast Food- North Indian,700,No,No,No,No,3.6,Good,146
Lounge Bakery,New Delhi,Goyala Road- Shyam Vihar Phase 2- Najafgarh- New Delhi,Bakery,500,No,No,No,No,3.7,Good,241
Mehtaab Sweet Corner & Restaurant,New Delhi,Vinoba Enclave- Bahadurgarh Road- CRPF Camp- Najafgarh- New Delhi,North Indian- Chinese- Street Food,1500,Yes,No,No,No,3.5,Good,853
Melting Food Point,New Delhi,Opposite Gyan Jyoti Public School- Gurgaon Road- Chhawla- Najafgarh- New Delhi,Chinese,1600,Yes,No,No,No,3.6,Good,254
Mithla Dhabha,New Delhi,Baba Haridas Market- Chara Mandi Chowk- Najafgarh- New Delhi,North Indian,1500,Yes,No,No,No,3.8,Good,1317
Mittal Caterer,New Delhi,Near Chhawala Bus Stand- Najafgarh- New Delhi,Street Food- South Indian- Mithai,500,No,Yes,No,No,3.5,Good,187
Mittal Restaurant & Fast Food,New Delhi,32/4- Chawla Stand- Najafgarh- New Delhi,Fast Food- South Indian- Mithai,1500,Yes,No,No,No,3.9,Good,401
NBC Nirankari Bakers,New Delhi,Khaira Mod- Near Suraj Cinema- Opposite Janta Xray Lab- Najafgarh- New Delhi,Pizza- Fast Food- Bakery,1500,Yes,Yes,No,No,3.6,Good,302
Pind Balluchi,New Delhi,4-B/16- Najafgarh Road- Najafgarh- New Delhi,North Indian- Mughlai,1800,Yes,Yes,No,No,3.9,Good,297
Prem Chinese Fast Food,New Delhi,Main Dhansa Road- Near Nanak Pyaoo- Najafgarh- New Delhi,Chinese,1200,Yes,No,No,No,3.9,Good,280
Punjabi Rasoi,New Delhi,CRPF Camp- Jharoda Road- Najafgarh- New Delhi,Fast Food,700,No,No,No,No,3.7,Good,269
Punjabi Special,New Delhi,Shop 35-36- Dwarka Vihar- C Block- Near Radha Krishna Vatika- Old Kakrola Road- Najafgarh- New Delhi,North Indian,1500,Yes,No,No,No,3.6,Good,289
Radhe Shyam Dhaba,New Delhi,Main Dhansa Road- Near Nanak Pyaoo- Najafgarh- New Delhi,North Indian,2000,Yes,No,No,No,3.9,Good,96
Raj Rasoi,New Delhi,9- Roshan Garden- Najafgarh- New Delhi,North Indian,1400,Yes,No,No,No,4,Very Good,322
Raju De Special Paneer Wale,New Delhi,1506- Chawla Stand- Gaushala Road- Najafgarh- New Delhi,North Indian,1600,Yes,No,No,No,4.4,Very Good,391
Sangeeta Dhaba,New Delhi,Plot 1- Nagli Sakravati Chowk- Opposite Metro Pillar 71- Main Uttam Nagar Road- Najafgarh- New Delhi,North Indian,2100,No,No,No,No,4.1,Very Good,569
Sat Narayan Fast Food,New Delhi,Dhansa Mod- Najafgarh- New Delhi,Mithai- Chinese,1500,No,No,No,No,4.1,Very Good,105
Shahi Chicken Point,New Delhi,Deenpur- Gurgaon Road- Najafgarh- New Delhi,Mughlai,1800,No,No,No,No,4.4,Very Good,3569
Sharma Sweets,New Delhi,Shop 1- Nangloi Stand- Najafgarh- New Delhi,Mithai- Street Food,400,No,No,No,No,4.1,Very Good,208
Shere Hind Chicken Corner,New Delhi,Chhawla Stand- Najafgarh- New Delhi,Mughlai,2500,Yes,Yes,No,No,4.2,Very Good,327
Shiv Shakti Dhaba,New Delhi,Near Kakrola Road- Tura Mandi- Najafgarh- New Delhi,North Indian,1200,Yes,Yes,No,No,4,Very Good,226
Shree Shyam Sweets,New Delhi,Gurgaon Road- Najafgarh- New Delhi,Street Food,1600,Yes,Yes,No,No,4.1,Very Good,875
Shri Shyam Ji Shudh Shakahari Bhojnalaya,New Delhi,Khaira Mod- Najafgarh- New Delhi,North Indian,1500,Yes,No,No,No,4.2,Very Good,1809
Sky Hawk,New Delhi,RZ-132- 1st Floor- Near Reliance Fresh- New Roshanpura- Najafgarh- New Delhi,North Indian- Chinese- Continental,3300,No,No,No,No,4.3,Very Good,56
Snack Shack,New Delhi,Opposite Sri Ram International School- Main Dhansa Road- Najafgarh- New Delhi,North Indian- Chinese,1250,Yes,No,No,No,4.4,Very Good,166
Soya Bite's,New Delhi,Furniture Market- Near Krishan Mandir- Najafgarh- New Delhi,North Indian,1200,Yes,No,No,No,4.4,Very Good,146
Soya Bite's,New Delhi,9- Roshan Garden- Main Tura Mandi Chowk- Najafgarh- New Delhi,North Indian,650,No,Yes,No,No,3.8,Good,99
Taj Mahal Dhaba,New Delhi,Deenpur Main Goyla Mod- Najafgarh- New Delhi,North Indian,1850,Yes,No,No,No,4,Very Good,242
Yadav Sweets,New Delhi,Opposite Shri Ram Gate- Near Sabji Mandi- Najafgarh- New Delhi,Mithai,500,No,No,No,No,3.1,Average,11
Yummy Chinese Food,New Delhi,Opposite Vidhata Properties- Shyam Vihar Phase 2- Najafgarh- New Delhi,Chinese,450,No,No,No,No,2.7,Average,73
Aggarwal Sweets Corner,New Delhi,E-2 Block- Near Park Mandir Marg- Sultanpuri- Nangloi- New Delhi,Mithai,300,No,No,No,No,2.7,Average,7
Anand Sweets,New Delhi,Sultanpuri Mod Market- Nangloi- New Delhi,Mithai- Street Food,450,No,No,No,No,3.1,Average,23
Annapurna Sweets Palace,New Delhi,K-1249- Opposite Sanjay Gandhi Hospital- Mangolpuri- Nangloi- New Delhi,Mithai- Street Food,250,No,Yes,No,No,3.2,Average,23
Aujla's Punjabi Zaika,New Delhi,A-120- Shop 4- Uday Vihar- Chander Vihar- Nangloi- New Delhi,North Indian- Chinese- Mughlai,200,No,No,No,No,3.2,Average,7
Baba Ji,New Delhi,Near Naresh Park- Najafgarh Road- Nangloi- New Delhi,Fast Food,200,No,Yes,No,No,2.9,Average,10
Babu Soup Wala,New Delhi,Near Flyover- Rohtak Road- Nangloi- New Delhi,North Indian,850,No,No,No,No,2.9,Average,5
Baketown By Gagan Bakers,New Delhi,Near Bharti Vidyalaya- Main Road- Chander Vihar- Nangloi- New Delhi,Fast Food- Bakery,500,No,Yes,No,No,3.1,Average,34
Bala Ji Rasoi,New Delhi,A-18- Naresh Park- Najafgarh Road- Nangloi- New Delhi,North Indian,200,No,No,No,No,3.1,Average,7
Bansiwala Sweets & Caterers,New Delhi,Near Metro Pillar 629- Rohtak Road- Mundka- Nangloi- New Delhi,Mithai- Street Food,150,No,Yes,No,No,3.1,Average,5
Best Chicken Corner,New Delhi,Main Rohtak Road- Near Sutan Puri More- Opposite Metro Pillar 373- Nangloi- New Delhi,North Indian,350,No,No,No,No,3.1,Average,14
Bhardwaj Bakery,New Delhi,Near Naresh Park- Nangloi- New Delhi,Bakery- Pizza,500,No,No,No,No,2.9,Average,7
Bikaner Sweets & Restaurant,New Delhi,Opposite Sanjay Gandhi Hospital- Mangolpuri- Nangloi- New Delhi,Mithai- Street Food- North Indian,250,No,No,No,No,3.3,Average,8
Classic Chef Corner,New Delhi,Opposite Metro Pillar 520- Near Mundka Metro Station- Rohtak Road- Nangloi- New Delhi,Chinese- North Indian,600,No,Yes,No,No,3,Average,8
Dabas Ke Special Chole Bhature,New Delhi,Main Market- Mundka- Near- Nangloi- New Delhi,Street Food,500,No,No,No,No,2.7,Average,7
Daily Belly,New Delhi,A-1- Swarn Park- Main Rohtak Road- Metro Pillar 486- Mundka- Nangloi- New Delhi,North Indian- South Indian- Chinese,350,No,No,No,No,3.1,Average,9
Deep Bakery And Cake,New Delhi,3- Najafgarh Road- Opposite Krishna Mandir- Nangloi- New Delhi,Bakery- Desserts,450,No,No,No,No,2.5,Average,52
Dhaba NH10,New Delhi,E 53- Camp 2- Nangloi- New Delhi,North Indian- Chinese,300,No,No,No,No,3.2,Average,39
Dilkhush Dhaba,New Delhi,Near Flyover- Rohtak Road- Nangloi- New Delhi,North Indian,400,No,No,No,No,2.9,Average,9
Do Bhai Paneer Wale And Sweets,New Delhi,1- Behind Police Station- Najafgarh Road- Nangloi- New Delhi,Bakery,500,No,Yes,No,No,2.8,Average,73
Dosa and Pizza Corner,New Delhi,Sultanpuri Mod Market- Nangloi- New Delhi,South Indian- Pizza- Chinese,500,No,Yes,No,No,4.5,Excellent,76
Gulati Ki Rasoi,New Delhi,A 111- Hari Enclave 1- Aman Vihar- Sultanpuri- Nangloi- New Delhi,North Indian,600,No,Yes,No,No,3.6,Good,183
JMD Family Restaurant,New Delhi,Chanchal Park- Near Bus Stand- Najafgarh Road- Nangloi- New Delhi,North Indian- Chinese,250,No,Yes,No,No,3.8,Good,142
Jyoti Sweets,New Delhi,Near MG Plaza- Naresh Park- Najafgarh Road- Nangloi- New Delhi,Mithai,650,Yes,Yes,No,No,3.5,Good,22
Khana Khazana,New Delhi,Idgah Market- Sultanpuri- Near- Nangloi- New Delhi,North Indian,600,No,Yes,No,No,3.9,Good,144
Krishna Panjabi Rasoi,New Delhi,10/10- Yadav Park- Najafgarh Road- Nangloi- New Delhi,North Indian,500,No,Yes,No,No,3.5,Good,486
Lazeez Zaika,New Delhi,Near P K Medicals- Nilothi Mod- Najafgarh Road- Nangloi- New Delhi,North Indian- Chinese,400,No,Yes,No,No,3.9,Good,104
Mannat Chinese Fast Food,New Delhi,Shop 41- Kotla Vihar- Najafgarh Road- Nangloi- New Delhi,Chinese- Bakery,400,No,Yes,No,No,3.5,Good,136
Pizza Hot,New Delhi,Shop 9- Uday Market- Chander Vihar- Nangloi- New Delhi,Italian- Fast Food- South Indian,350,No,No,No,No,0,Not rated,3
Raju Fast Food,New Delhi,Peer Baba Chowk- Shiv Ram Park- Opposite Chitra Palace- Nangloi- New Delhi,Street Food- Fast Food,300,No,No,No,No,0,Not rated,1
Ramesh Caterers & Dhaba,New Delhi,A-26- Rajneet Vihar- Main Road- Nangloi- New Delhi,North Indian,600,No,No,No,No,0,Not rated,0
Sethi's Express,New Delhi,Shop B-5- Uday Vihar- Aggarwal Chowk- Chander Vihar- Nilothi Extension- Nangloi- New Delhi,South Indian- North Indian- Chinese,600,No,No,No,No,0,Not rated,0
Shahi Chicken Biryani Corner,New Delhi,Near Bharti Vidyalaya- Main Road- Chander Vihar- Nangloi- New Delhi,Biryani,350,No,Yes,No,No,2.4,Poor,13
Spicy Curry,New Delhi,G-7- Krishna Plaza- Pocket B- Commercial Complex- Nangloi- New Delhi,North Indian,800,Yes,Yes,No,No,4,Very Good,530
Super Star Restaurant,New Delhi,A6- Shiv Ram Park- Nilothi More- Nangloi- New Delhi,North Indian,500,No,No,No,No,3,Average,6
Swagi Food Corner,New Delhi,Shop 2- GRM Complex- Main Rohtak Road- Nangloi- New Delhi,Chinese- Fast Food,150,No,No,No,No,3,Average,5
Taoji Ke Amratsari Naan,New Delhi,Chanchal Park- Near Bus Stand- Najafgarh Road- Nangloi- New Delhi,Fast Food- North Indian,500,No,No,No,No,0,Not rated,0
TCW Chaat Point,New Delhi,36/1- Najafgarh Road- Nangloi- New Delhi,Street Food,900,No,No,No,No,0,Not rated,0
The Food Express,New Delhi,126/110- Main Najafgarh Road- Nangloi- New Delhi,North Indian,150,No,No,No,No,0,Not rated,3
The Pizza Family,New Delhi,126/114- Najafgarh Road- Nangloi- New Delhi,Pizza,300,No,No,No,No,0,Not rated,0
The Regal Chicken Corner,New Delhi,Near Water Tank- Najafgarh Road- Nangloi- New Delhi,North Indian- Mughlai,200,No,No,No,No,0,Not rated,0
Welcome Rasoi,New Delhi,Near Naresh Park- Najafgarh Road- Nangloi- New Delhi,North Indian- Fast Food,700,No,No,No,No,0,Not rated,0
Agarwal Sweets,New Delhi,Near PVR Cinema- Community Center- Naraina- New Delhi,Mithai,250,No,No,No,No,0,Not rated,0
Aurangzeb Rd,New Delhi,C 126- 2nd Floor- Phase 1- Naraina- New Delhi,North Indian- Mughlai,600,No,No,No,No,0,Not rated,0
Bengali Sweet Corner,New Delhi,3- Near PVR Cinema- Community Center- Naraina- New Delhi,South Indian- Street Food- Desserts,600,No,No,No,No,0,Not rated,0
Cafe Coffee Day,New Delhi,Ground Floor- Community Centre- Naraina- New Delhi,Cafe,400,No,No,No,No,0,Not rated,2
Chinese K. Food,New Delhi,ER - 09- Near Reliance Fresh- Inderpuri- Naraina- New Delhi,Chinese,200,No,No,No,No,0,Not rated,0
Chocowell,New Delhi,E 42- Naraina Vihar- New Delhi- Naraina- New Delhi,Desserts- Bakery,400,No,No,No,No,0,Not rated,0
Choice,New Delhi,Shop 1- Block CB-369- Ring Road Naraina- Naraina- New Delhi,South Indian- North Indian,200,No,No,No,No,0,Not rated,1
Desi Street,New Delhi,C-1C- Part-B- Naraina Ring Road- Near Kali Mata Mandir- Naraina- New Delhi,North Indian- South Indian- Chinese,350,No,No,No,No,0,Not rated,0
Enigma Lounge,New Delhi,Hotel Excel- E-16- Naraina- New Delhi,Chinese- North Indian,200,No,No,No,No,0,Not rated,0
Flavors Of London,New Delhi,WZ - 167- Naraina Village- Near Sabji Mandi- Naraina- New Delhi,Desserts- Ice Cream- Fast Food,500,No,No,No,No,0,Not rated,0
Frontier,New Delhi,E-27- Main Road- Naraina Vihar- Naraina- New Delhi,Bakery,200,No,No,No,No,0,Not rated,0
Green Chick Chop,New Delhi,Shop 21- Central Market- Phase 1- Naraina- New Delhi,Raw Meats- North Indian- Fast Food,600,No,No,No,No,0,Not rated,0
Hot House Grill,New Delhi,Main Road Inderpuri- Todapur- Naraina- New Delhi,Fast Food,600,No,Yes,No,No,3,Average,174
Kanshi Ram Chole Kulche Wala,New Delhi,E-195- Naraina Vihar- Naraina- New Delhi,Street Food,600,No,Yes,No,No,3.2,Average,11
